Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
4.441336155,103.5563,-6.239187,10.30821,0.5468538,-0.4502907,-0.07708591,-18.57814,18.47949,15.15563,882.5397
4.461353302,-89.19611,-197.3548,-4.808433,0.3562393,-0.9529382,4.025612,-18.57814,18.47949,15.15563,882.5397
4.481370449,70.25098,434.6379,-9.014274,-1.134144,-1.091762,-1.97401,-11.56131,38.79317,14.83754,882.5397
4.501388073,324.8738,47.38659,3.115615,0.4833802,1.462634,2.223211,-11.56131,38.79317,14.83754,882.5397
4.521405220,139.2011,-89.09928,10.30821,0.2954105,0.4655187,1.525951,-11.56131,38.79317,14.83754,882.5397
4.541422367,163.9492,-2.22316,4.883287,0.5464887,-0.2604624,0.5114684,-17.21197,25.25678,12.63592,882.5397
4.561439514,188.0818,-16.63361,5.858555,1.050647,0.003884211,1.356274,-17.21197,25.25678,12.63592,882.5416
4.581456661,492.9397,1135.671,-162.497,7.632701,6.153737,11.91877,-18.75009,38.6262,11.78736,882.5416
4.601474762,-6.948504,1934.565,-525.5403,15.5945,-3.682406,-15.79992,-18.75009,38.6262,11.78736,882.5397
4.621491432,-68.57265,1903.146,-199.801,-4.861229,-3.37313,-15.8603,-0.5058941,12.23895,-36.63545,882.5397
4.641508579,-121.6396,-60.6918,-4.930341,1.327487,2.00975,3.472365,-0.5058941,12.23895,-36.63545,882.5363
4.661525726,-56.99888,-112.6049,7.565273,1.005057,1.042416,-0.1111749,-0.5058941,12.23895,-36.63545,882.5363
4.681542873,-60.50795,117.8442,6.711914,-0.1006215,0.2044078,-2.323954,5.665234,2.341919,-21.24394,882.5363
4.701560974,116.977,-49.17524,-3.345532,0.9906729,0.6792703,1.576673,5.665234,2.341919,-21.24394,882.5363
4.721578121,-52.6895,16.73485,6.163326,-0.1641548,-0.1896172,-2.043338,9.675735,30.63708,-14.72559,882.5347
4.741595268,-28.98791,-51.89197,9.089129,0.1226502,0.7271088,-0.131415,9.675735,30.63708,-14.72559,882.5347
4.761612415,-96.953,227.4582,-5.417975,-0.4121438,-1.080072,-3.73221,9.675735,30.63708,-14.72559,882.5366
4.781630039,101.7095,-213.7733,-7.856143,1.302505,0.5245626,1.270035,13.69356,27.68025,-12.14753,882.5366
4.801647186,-198.6544,128.1796,-3.833166,-0.9249167,-0.3456433,-2.961934,13.69356,27.68025,-12.14753,882.5383
4.821664333,161.6714,-47.40347,-4.076982,0.6409245,0.6306252,1.854942,16.17594,31.97883,-11.67841,882.5383
4.841681480,163.3336,-16.16114,-2.675035,-1.025764,-0.5807644,-1.822103,16.17594,31.97883,-11.67841,882.5383
4.861698627,15.5834,-95.83204,6.102372,-0.3608493,-1.214754,-1.535487,16.17594,31.97883,-11.67841,882.5383
4.881716251,-193.7909,96.11044,-1.57786,0.6095356,0.5960729,-0.5213927,14.02738,29.12687,-7.97336,882.5419
4.901733398,-43.02417,60.79303,-8.09996,0.4833373,0.09795068,-0.0770845,14.02738,29.12687,-7.97336,882.5419
4.921750545,48.70407,-72.5627,4.395654,-1.226596,-1.097821,-1.073331,17.93688,35.8719,-13.82916,882.5436
4.941767693,-120.2852,82.88118,-2.73599,0.1797975,0.7253441,-0.9293619,17.93688,35.8719,-13.82916,882.5436
4.961784840,2.963072,-39.13517,-2.004539,-0.7809326,-0.1537709,-2.515447,17.93688,35.8719,-13.82916,882.5453
4.981802464,113.6526,117.608,-5.113204,-0.5006205,0.2057344,-0.497526,11.14485,27.33906,-7.133133,882.5453
5.001819611,116.8539,-67.36549,0.9822176,-0.4672782,-0.3243757,-0.6201789,11.14485,27.33906,-7.133133,882.5453
5.021836758,255.9853,680.5015,-73.93051,5.502985,-3.091388,-0.3410783,23.13081,26.14957,-23.57407,882.5422
5.041853905,72.8366,1934.447,-482.8723,16.01901,-2.294775,-15.7886,23.13081,26.14957,-23.57407,882.5422
5.061872005,-130.3815,1934.565,-292.2076,-2.172821,-3.088372,-15.84986,23.13081,26.14957,-23.57407,882.5403
5.081888676,-176.5534,-207.8083,-14.4392,1.414842,0.7514231,3.249153,35.1827,11.16206,-16.29174,882.5403
5.101905823,-420.8338,-312.166,43.95494,2.447227,-1.393094,2.201115,35.1827,11.16206,-16.29174,882.5386
5.121922970,-233.0063,157.0596,33.59273,-3.891541,-1.838309,-7.820632,-27.19,18.68606,1.022433,882.5386
5.141940117,-665.8528,-146.5049,-11.5134,-1.073026,2.239398,4.322163,-27.19,18.68606,1.022433,882.5422
5.161958218,259.4328,538.7593,-10.23336,0.1175356,-0.9087334,2.492341,-27.19,18.68606,1.022433,882.5422
5.181975365,63.2944,-242.2989,-9.379999,-0.6251518,0.469184,0.05599751,-22.97631,20.69596,15.93089,882.5422
5.201992512,-86.24111,225.273,-5.174158,0.2705664,-3.101792,-3.858018,-22.97631,20.69596,15.93089,882.5422
5.222009659,-56.26013,-77.52367,14.14833,0.4046172,-1.720687,-0.3977104,-21.85753,21.053,13.39171,882.5406
5.242026806,-358.4093,-369.2762,2.871798,0.7489436,0.3366905,4.973748,-21.85753,21.053,13.39171,882.5406
5.262044430,90.38194,300.5735,-0.6635463,-2.149858,0.08764008,-3.180395,-21.85753,21.053,13.39171,882.5424
5.282061577,147.2658,-162.0965,-12.42771,0.2121444,-1.538577,0.6337011,-9.731752,40.96512,14.42433,882.5424
5.302078724,103.6795,61.50174,-10.29431,0.2735011,3.755778,7.383835,-9.731752,40.96512,14.42433,882.5424
5.322095871,-4.116625,-69.43256,4.151837,0.8578374,-0.8396556,1.754041,-18.96528,19.89056,15.96455,882.5424
5.342113018,-11.75039,-309.272,-15.35351,0.6353638,1.355675,4.395828,-18.96528,19.89056,15.96455,882.5424
5.362130642,498.1725,426.2516,6.346189,-0.07570631,0.1404821,2.303339,-18.96528,19.89056,15.96455,882.5424
5.382147789,389.1451,-139.713,-1.57786,1.271426,0.660428,2.662435,-11.53305,36.28733,13.96027,882.5442
5.402164936,242.0721,-148.3357,6.163326,0.2080668,0.8613313,2.779265,-11.53305,36.28733,13.96027,882.5442
5.419680119,-33.6051,52.28851,3.420386,0.2706845,-0.4262561,1.169683,-17.90227,26.36873,13.06814,882.5459
5.439697266,211.2293,-28.74075,9.881534,0.7933565,-0.1881292,1.252457,-17.90227,26.36873,13.06814,882.5459
5.459714889,302.2188,150.9765,-24.61856,1.544611,-0.510121,2.289294,-17.90227,26.36873,13.06814,882.5459
5.479732036,-208.1966,1934.565,-533.5253,6.002332,-6.383913,-15.68735,-12.98766,42.44637,10.16974,882.5459
5.499749184,-18.83008,1934.565,-468.5481,-0.9333397,-0.2419874,-15.82256,-12.98766,42.44637,10.16974,882.5392
5.519766331,118.516,-471.8621,-21.50989,-0.4112419,0.355671,1.110821,-12.52281,14.92985,-28.64973,882.5392
5.539783478,-123.3018,25.41656,10.12535,-0.9195663,-0.1960749,-3.048123,-12.52281,14.92985,-28.64973,882.5409
5.559800625,-62.2317,42.36656,4.456608,0.7517281,-0.8493091,-2.353308,-12.52281,14.92985,-28.64973,882.5409
5.579818249,70.92816,-2.459397,-0.4197294,-0.9456544,0.05800653,-0.1667385,-1.315551,11.09314,-21.28275,882.5428
5.599835396,-81.56236,85.36166,-8.09996,0.8080068,0.244031,-1.127604,-1.315551,11.09314,-21.28275,882.5428
5.619852543,-101.6933,-120.5779,9.942488,0.3160846,-0.9290612,-1.744622,10.79242,29.57566,-14.34528,882.5445
5.639871120,-103.0477,-56.26235,0.7993549,0.9790823,0.4280376,-0.8535728,10.79242,29.57566,-14.34528,882.5445
5.659887791,151.1442,27.42457,5.797601,-1.681101,-0.8627409,-2.524508,14.06434,27.30488,-11.70984,882.543
5.679904938,-102.2474,154.52,0.1288586,0.546352,0.6089053,-0.8326017,14.06434,27.30488,-11.70984,882.543
5.699922085,43.77907,-77.87803,6.529051,-0.1967522,-0.4170569,-1.590226,14.06434,27.30488,-11.70984,882.5448
5.719938755,-6.14819,211.2759,-1.943585,-0.3128879,-0.143558,-1.533235,15.42979,32.72631,-11.68306,882.5448
5.739955902,68.03472,-75.33849,1.59176,-0.1069148,0.0197115,-0.5795295,15.42979,32.72631,-11.68306,882.5466
5.759974003,67.29597,29.25541,-2.492173,1.074814,1.740102,-0.08537955,15.08383,28.37555,-8.401336,882.5466
5.779991150,21.1856,-100.734,-7.246602,0.1922785,-0.6959811,-1.3701,15.08383,28.37555,-8.401336,882.5466
5.800008297,-66.91046,54.88711,6.590006,0.0681089,-0.1705194,-2.144901,15.08383,28.37555,-8.401336,882.5466
5.820025444,34.05218,-74.98413,0.7993549,0.1891509,0.2093162,-0.6128197,17.91498,37.70457,-12.95364,882.5501
5.840042591,5.240888,142.1766,-5.05225,-0.3219537,-0.8255705,-2.058258,17.91498,37.70457,-12.95364,882.5501
5.860060215,-45.48668,106.3867,3.054661,0.5064393,-0.2296911,-2.02861,11.46033,27.03086,-8.001923,882.5486
5.880077362,155.0227,-60.33744,-7.063739,-0.1114843,-0.2538453,-2.314255,11.46033,27.03086,-8.001923,882.5486
5.900094509,24.87935,-10.43239,-16.32878,0.8817882,0.5892806,4.042863,11.46033,27.03086,-8.001923,882.5486
5.920111656,-77.25298,1932.144,-692.5549,13.27921,-6.563686,-15.75973,25.72378,26.47736,-25.29159,882.5486
5.940128803,-15.19789,1934.565,-424.2344,-0.1153014,-1.213254,-15.82814,25.72378,26.47736,-25.29159,882.5486
5.960146427,-108.0343,-215.2498,-42.23432,-1.119282,-0.2704976,-2.32177,21.08723,21.21585,-35.98308,882.5416
5.980163574,-369.6137,-69.49162,18.29321,-2.71959,1.805924,1.256479,21.08723,21.21585,-35.98308,882.5416
6.000180721,-125.7643,146.6061,15.61123,0.02621419,-1.521961,0.3777126,21.08723,21.21585,-35.98308,882.5398
6.020197868,-419.11,-156.604,31.15455,0.4377206,0.7980004,2.462991,-46.74821,24.43225,-2.993077,882.5398
6.040215015,237.2703,293.6636,-3.284578,0.5721912,-3.997945,-8.663302,-46.74821,24.43225,-2.993077,882.5416
6.060232639,-21.23102,-35.7688,17.19604,-1.735256,-0.3779503,-1.71144,-21.13284,20.65993,16.81804,882.5416
6.080249786,-367.028,-107.7029,-25.2281,3.432071,-2.003441,1.815429,-21.13284,20.65993,16.81804,882.5383
6.100266933,-49.30356,72.25052,-1.15118,-0.9281459,-1.286054,-2.029109,-21.13284,20.65993,16.81804,882.5383
6.120284081,-144.6024,-150.8162,8.906266,-0.1176114,2.223169,3.595881,-21.87774,23.19491,13.39729,882.5383
6.140301228,147.5736,180.447,0.9822176,0.3031997,-1.475416,-0.7829581,-21.87774,23.19491,13.39729,882.5383
6.160319328,228.8978,-195.1696,-19.55935,0.294768,-0.2565635,0.1015467,-8.963106,38.07736,13.98804,882.5402
6.180335999,-334.5846,-253.0477,-1.334043,-0.813795,1.137137,4.544259,-8.963106,38.07736,13.98804,882.5402
6.200353146,-41.79292,439.7761,-18.706,-1.613802,-2.32896,-5.076178,-8.963106,38.07736,13.98804,882.5436
6.220370293,74.74504,-163.5139,-9.928587,0.8723986,-0.2599997,3.083101,-19.73158,22.04071,17.26965,882.5436
6.240387440,-158.0231,177.3759,-29.00726,2.690214,0.8420781,7.585336,-19.73158,22.04071,17.26965,882.5424
6.260405541,281.78,30.79095,15.55028,-2.187041,-1.799164,-0.9525519,-11.50938,33.77824,13.95373,882.5424
6.280422688,201.1946,-91.81601,13.05115,0.4262938,0.8091003,3.859248,-11.50938,33.77824,13.95373,882.5459
6.300439835,144.003,17.26638,2.262256,-1.285248,-0.2613198,0.3996705,-11.50938,33.77824,13.95373,882.5459
6.320456982,180.5711,-85.08326,13.7826,-0.1658437,-0.09484036,-0.2603508,-17.52887,25.99522,13.00827,882.5459
6.340474129,202.0565,5.041125,-0.1759125,0.142283,-0.2142402,2.142112,-17.52887,25.99522,13.00827,882.5459
6.360491753,155.6383,1934.565,-539.255,15.89333,-2.150665,-13.33309,-7.559119,43.46453,6.800048,882.5478
6.380508900,-8.795382,1934.565,-515.0562,4.646741,-3.578081,-15.83341,-7.559119,43.46453,6.800048,882.5478
6.400526047,146.1577,27.24739,-31.93306,-7.671904,-0.3265015,-11.15151,-12.96745,27.88227,-37.51324,882.5389
6.420543194,-304.9114,274.3512,-2.248356,0.1355029,-0.4624003,-2.302679,-12.96745,27.88227,-37.51324,882.5389
6.440560341,104.726,-108.1164,-7.917098,1.368911,-0.5688264,1.285335,-12.96745,27.88227,-37.51324,882.5356
6.460577965,-18.39915,55.71394,-6.088471,-0.5416247,-0.4499517,-0.4823056,-2.466546,15.82664,-21.71569,882.5356
6.480595112,-79.96173,-48.52559,8.540541,0.5745043,0.5013044,0.6584474,-2.466546,15.82664,-21.71569,882.5356
6.500612259,-12.36601,-0.4513835,3.725157,-0.5435027,-0.603401,-2.514593,11.4735,29.19646,-14.34022,882.5356
6.520629406,-106.6799,-11.7317,-8.709502,0.2971012,0.6587698,0.3642183,11.4735,29.19646,-14.34022,882.5374
6.540646553,170.4749,221.5522,-12.12294,-0.8088044,-1.201132,-2.577831,11.4735,29.19646,-14.34022,882.5374
6.560663700,-120.6546,-6.239187,11.22253,0.8991401,0.7845773,0.783997,14.37523,26.99343,-11.7079,882.5374
6.580681324,-73.9286,37.16935,1.957485,-0.303284,-0.9819327,-4.520962,14.37523,26.99343,-11.7079,882.5374
6.600698471,-47.82606,257.224,-6.515151,0.7460498,0.3094884,-1.688626,14.32593,32.01022,-11.32165,882.5392
6.620715618,39.16187,-186.9604,1.957485,0.9131589,0.4163145,0.766979,14.32593,32.01022,-11.32165,882.5392
6.640732765,43.71751,26.9521,13.96547,0.4051825,0.06993552,-1.758788,14.32593,32.01022,-11.32165,882.5409
6.660749912,-81.74704,64.92718,15.916,-0.3438322,-0.8366361,-0.4863628,15.83044,27.99804,-9.142064,882.5409
6.680767536,-121.7012,64.33658,-0.9073631,0.5132915,-0.01656654,-2.191083,15.83044,27.99804,-9.142064,882.5409
6.700784683,191.283,-56.26235,-6.819922,-0.5708365,0.1201232,-0.9917053,15.00877,38.42585,-12.10688,882.5409
6.720801830,51.59752,80.99128,-1.882631,0.7861871,-0.187167,-0.1326442,15.00877,38.42585,-12.10688,882.5409
6.740818977,-105.0793,-46.22228,0.9822176,-0.6240283,-0.6952366,-2.549896,15.00877,38.42585,-12.10688,882.5409
6.760836124,119.7473,116.1906,-3.89412,-0.270436,-0.8182426,-2.231963,12.96034,25.17173,-8.802107,882.5377
6.780854225,163.272,-100.5568,-14.01252,0.9473868,0.2907591,0.8452727,12.96034,25.17173,-8.802107,882.5377
6.800871372,19.76966,1934.565,-353.6494,16.01519,-0.08504255,-14.13111,24.68706,25.06963,-36.37595,882.5395
6.820888042,-20.43071,1934.565,-647.3878,8.728069,-6.087032,-15.84192,24.68706,25.06963,-36.37595,882.5395
6.840905189,-69.12672,606.9136,-63.44639,-5.93234,-0.3220137,-11.21533,24.68706,25.06963,-36.37595,882.5306
6.860922337,-315.808,241.3961,4.700425,0.1969369,1.176971,1.624788,37.21862,14.15814,-57.12986,882.5306
6.880940437,-344.7424,18.15227,32.73937,1.04885,-0.01215286,2.064864,37.21862,14.15814,-57.12986,882.5323
6.900957584,-252.5217,-88.98116,26.52203,-0.8117037,2.408432,1.845974,-37.66455,18.87021,1.364775,882.5323
6.920974731,-305.4655,117.7261,23.35241,1.171978,-1.13086,0.4138654,-37.66455,18.87021,1.364775,882.5323
6.940991878,197.3161,-18.40539,24.20577,-1.766761,-0.5053027,-2.675435,-37.66455,18.87021,1.364775,882.5323
6.961009026,-343.5111,-369.1581,-9.68477,-0.8511065,0.9110568,3.186657,-21.12513,20.29576,16.00854,882.5323
6.981026173,-211.4594,350.2423,-10.47717,-0.8829325,-1.062542,-1.154619,-21.12513,20.29576,16.00854,882.5323
7.001043797,195.4693,-104.1003,5.614738,0.03855541,-0.284661,1.871639,-21.91409,26.80393,13.84206,882.5323
7.021060944,-394.1772,-101.6198,64.74033,1.781225,-1.623204,1.802021,-21.91409,26.80393,13.84206,882.5323
7.041078091,36.69937,15.61272,2.871798,-0.9368093,0.5492424,-0.562662,-21.91409,26.80393,13.84206,882.5323
7.061095238,-30.40385,-131.7991,-3.528395,-1.612364,1.765369,2.373532,-10.41206,34.48969,14.83622,882.5309
7.081112385,-35.69823,312.3853,-2.187402,-0.2193718,-1.327002,0.01577053,-10.41206,34.48969,14.83622,882.5309
7.101130009,221.1409,-18.52351,-1.638814,0.502543,0.960122,2.085284,-20.12832,24.92354,17.27386,882.5309
7.121147156,-530.8461,-255.6463,14.4531,2.085817,-1.914857,1.932411,-20.12832,24.92354,17.27386,882.5309
7.141164303,17.43028,412.727,-16.08496,-1.609982,-3.907681,-9.674958,-20.12832,24.92354,17.27386,882.5345
7.161181450,386.6211,128.1796,7.748136,-0.01468511,1.050177,2.123125,-12.53757,32.02372,13.50445,882.5345
7.181198597,137.1079,120.9744,-0.5416378,0.2565386,0.03111894,-0.431959,-12.53757,32.02372,13.50445,882.5345
7.201216221,155.6383,-30.68971,-2.30931,-0.7333526,-0.5608026,-1.534572,-16.86394,27.08313,13.45252,882.5345
7.221233368,251.9837,-23.36636,16.09886,-0.3502197,-0.2699262,2.45661,-16.86394,27.08313,13.45252,882.5363
7.241250515,185.7424,1934.565,-279.651,15.99608,2.647859,0.1346281,-6.389391,39.85326,1.70051,882.5363
7.261267662,-20.6154,1934.565,-720.9595,15.15411,-5.931159,-15.82084,-6.389391,39.85326,1.70051,882.5363
7.281284809,-95.35237,1256.92,-124.4616,-8.199764,-3.017569,-15.85386,-6.389391,39.85326,1.70051,882.5363
7.301301956,-207.5194,158.477,-8.892365,0.7940924,0.2125405,0.7523726,-0.9304624,21.63239,-42.95821,882.5309
7.321319580,-202.5944,-211.6472,-1.699768,-0.2167852,1.813812,1.361173,-0.9304624,21.63239,-42.95821,882.5309
7.341336727,-14.70539,148.2007,-4.076982,-0.03466698,0.02091268,-1.75182,-0.1953503,8.925294,-19.59922,882.5327
7.361353874,56.83033,-139.5359,4.212791,0.8658383,0.7496128,1.281215,-0.1953503,8.925294,-19.59922,882.5327
7.381371021,-63.95546,63.98223,-1.943585,-1.073098,-0.1965699,-1.749012,-0.1953503,8.925294,-19.59922,882.533
7.401388168,8.319016,-101.0293,4.456608,0.1516612,1.178192,0.2250811,11.15627,29.93466,-13.90568,882.533
7.421406269,39.03875,322.7207,-19.80317,-0.6713155,-1.096857,-3.609935,11.15627,29.93466,-13.90568,882.5349
7.441423416,57.07658,-197.0005,-2.73599,1.21074,0.8675985,0.9179943,14.36888,27.6666,-11.70614,882.5349
7.461440086,-177.7847,146.7833,-2.065493,-0.6683607,-0.8138683,-3.833679,14.36888,27.6666,-11.70614,882.5366
7.481457233,22.23216,42.77997,-0.2368667,0.4796601,1.216327,0.1621286,14.36888,27.6666,-11.70614,882.5366
7.501474380,123.9335,-19.4094,-8.587594,-0.5617922,-0.2771013,-0.4983267,13.62933,33.0561,-9.583506,882.5383
7.521491527,89.08913,-115.0853,0.3117212,-1.780632,-1.108975,0.4133848,13.62933,33.0561,-9.583506,882.5383
7.541509628,-151.8668,73.07735,7.930999,0.2026031,0.225328,-2.08856,16.20463,27.99473,-10.00951,882.5386
7.561526775,-119.7312,104.0834,-8.709502,0.4483262,-0.2947565,-0.3611312,16.20463,27.99473,-10.00951,882.5386
7.581543922,53.62908,16.02614,-5.357021,-0.9224969,-1.871184,-1.421833,16.20463,27.99473,-10.00951,882.5405
7.601561069,-71.2814,17.97509,1.957485,0.685423,0.8043559,0.4641801,13.21657,38.8231,-11.68643,882.5405
7.621578216,-77.25298,4.982066,-4.930341,-0.5052459,-0.1766676,-2.93705,13.21657,38.8231,-11.68643,882.5458
7.641595840,89.76631,50.51673,4.639471,0.193865,-0.6311559,-1.934802,14.39242,23.74045,-9.166357,882.5458
7.661612987,68.28097,-32.8749,-4.076982,0.202444,-0.1430507,-0.0243666,14.39242,23.74045,-9.166357,882.5475
7.681630135,506.8528,1188.234,-153.7196,6.5583,1.006309,1.191267,14.39242,23.74045,-9.166357,882.5475
7.701647282,88.966,1934.565,-594.9062,16.01923,-2.547929,-15.7878,28.69868,23.95662,-35.90773,882.5493
7.721664429,-118.8693,1874.797,-249.2958,-3.916059,-2.463878,-15.61127,28.69868,23.95662,-35.90773,882.5493
7.741682053,-259.1089,-84.78796,0.250767,1.80415,1.534007,5.78977,42.10509,15.06046,-27.72614,882.5443
7.761699200,-199.27,-121.1684,43.77208,1.87089,-2.206629,1.204195,42.10509,15.06046,-27.72614,882.5443
7.781716347,-274.8689,-101.3245,20.18279,-1.305328,1.30414,1.795247,42.10509,15.06046,-27.72614,882.5478
7.801733494,-50.90419,-144.615,29.32593,-0.6622583,-0.7473018,-0.3435783,-29.72171,16.50872,6.094238,882.5478
7.821750641,463.8206,462.1005,2.445119,-1.37042,0.04118235,-0.1256406,-29.72171,16.50872,6.094238,882.5496
7.841767788,58.67721,-168.2386,-10.23336,0.4546461,1.967546,3.432675,-19.69561,19.1707,15.5829,882.5496
7.861785412,266.574,289.2341,-36.07795,0.2861132,1.613938,2.781868,-19.69561,19.1707,15.5829,882.5531
7.881802559,158.778,-159.3207,12.19779,-0.4154831,0.144174,2.792225,-19.69561,19.1707,15.5829,882.5531
7.901819706,-12.24289,40.83102,2.079393,-0.3838204,-1.410238,-0.1477393,-23.72421,29.34471,13.83273,882.5531
7.921836853,-363.9499,177.1988,-22.91184,-1.331841,-1.396955,-4.043893,-23.72421,29.34471,13.83273,882.5531
7.941854000,235.7928,-38.42646,-22.78993,0.9439544,0.02743619,2.29194,-11.1299,31.99208,15.25849,882.5531
7.961871147,-279.9786,65.16341,20.67043,3.225541,-1.274476,2.35227,-11.1299,31.99208,15.25849,882.5549
7.981888771,143.0795,-98.90311,18.59798,-0.1859699,-0.4222844,-1.196016,-19.76564,25.65135,17.27906,882.5549
8.001905918,-263.2951,-87.44563,-4.137937,-0.3226904,0.979372,3.079628,-19.76564,25.65135,17.27906,882.5517
8.021923065,-13.78195,448.635,0.06790435,-0.724152,-0.08683968,-3.882418,-19.76564,25.65135,17.27906,882.5517
8.041940212,432.1774,4.804888,9.150084,1.12677,-0.2505799,0.8142743,-13.27136,31.67105,13.12375,882.5517
8.061957359,33.74437,-115.7941,11.58825,1.10929,-0.8765579,3.247313,-13.27136,31.67105,13.12375,882.5517
8.081974506,125.1648,-64.05817,4.3347,-0.4557687,-0.4617364,0.4980929,-17.24906,27.75635,15.19245,882.5534
8.101992130,229.8212,-71.55869,11.46634,-0.4038306,-0.4236561,0.7758718,-17.24906,27.75635,15.19245,882.5534
8.122009277,417.1561,602.8976,-65.51883,3.564993,-1.133839,3.282034,-17.24906,27.75635,15.19245,882.5552
8.142026424,172.0139,1934.388,-450.7495,11.65075,-4.884536,-15.7942,-5.331828,39.47238,0.4027634,882.5552
8.162043572,-156.1146,1934.565,-359.2572,-2.166172,-4.565988,-15.86207,-5.331828,39.47238,0.4027634,882.5517
8.182060719,6.841515,-381.3243,-15.1097,0.9235238,1.280475,5.457955,5.380433,8.199736,-47.66507,882.5517
8.202078819,31.83592,-82.07124,0.3117212,-0.3826157,-0.2238698,0.04712198,5.380433,8.199736,-47.66507,882.5498
8.222095966,-71.71234,80.40069,6.65096,0.5855874,-0.1006785,-2.511383,5.380433,8.199736,-47.66507,882.5498
8.239611149,95.06069,42.42562,5.431876,-1.4034,-0.7723284,-1.831588,1.235995,6.384564,-17.85171,882.5502
8.262130261,-46.41012,76.67996,-1.090226,0.4997614,-0.1371174,-1.820124,1.235995,6.384564,-17.85171,882.5502
8.279644966,-57.73763,-8.719675,0.3726754,-0.1807987,-0.09259307,-2.091378,11.82754,30.59581,-13.89791,882.552
8.299662113,-68.26484,-30.33535,14.33119,0.2373237,0.352674,-2.196584,11.82754,30.59581,-13.89791,882.552
8.319679260,148.0661,-88.15434,12.56352,-1.669764,-0.8048503,-1.816716,11.82754,30.59581,-13.89791,882.552
8.339696407,-147.4343,130.7782,-2.553127,0.380416,0.7620853,-1.149238,14.06199,28.0425,-12.57865,882.552
8.359714508,79.36224,-87.38657,12.56352,-0.5724277,0.006893718,-2.050184,14.06199,28.0425,-12.57865,882.5537
8.379731655,-57.42982,189.3059,-2.126448,-0.1901008,-0.589517,-0.8872542,12.89358,32.70203,-9.591029,882.5537
8.399748802,59.3544,-11.67264,-0.4197294,-0.06489415,-0.8200852,-1.207643,12.89358,32.70203,-9.591029,882.5555
8.419765949,29.43498,-169.0064,-6.637059,1.996075,1.818627,0.7311205,12.89358,32.70203,-9.591029,882.5555
8.439783096,34.29843,17.14826,-16.81642,0.2583801,0.1805945,-1.274716,16.20921,27.99798,-10.88024,882.554
8.459800720,96.96913,121.9784,-6.941831,-0.3044251,-1.06568,-1.827816,16.20921,27.99798,-10.88024,882.554
8.479817867,-36.00604,-61.63674,9.454854,-0.4230151,0.9176841,0.3250658,11.35734,39.58724,-10.8924,882.5558
8.499835014,-85.74861,218.304,-19.4984,-0.1008212,-0.8712232,-2.20677,11.35734,39.58724,-10.8924,882.5558
8.519852161,87.67319,-10.19616,-1.029272,0.6092551,0.3797272,-0.9575046,11.35734,39.58724,-10.8924,882.554
8.539869308,36.76093,-7.715668,-2.126448,-1.044826,-0.07206027,-1.774467,13.73089,23.0246,-10.91575,882.554
8.559886455,132.3061,107.5089,-28.27581,0.7522997,0.4056252,-0.007541431,13.73089,23.0246,-10.91575,882.554
8.579904079,-220.1397,1933.974,-798.6761,15.62014,-6.208028,-15.82221,31.50787,23.14968,-29.91377,882.554
8.599921226,23.83279,1934.565,-543.0951,-0.3306313,-0.3242359,-15.82143,31.50787,23.14968,-29.91377,882.5487
8.619938373,-74.4211,-368.8037,-34.06646,-1.002063,0.5876177,0.03700401,31.50787,23.14968,-29.91377,882.5487
8.639955521,-505.7285,-147.9223,37.98143,-3.354529,1.759153,0.4942455,7.289896,17.78201,-18.20238,882.5437
8.659972668,-165.5337,206.5512,25.18104,0.3911017,0.01379475,-0.1350661,7.289896,17.78201,-18.20238,882.5437
8.679989815,-551.0386,-304.3701,49.25796,-0.1319437,2.484609,4.372435,-39.55433,22.13856,3.471436,882.5455
8.700007439,301.0491,429.8542,-18.52313,0.8577275,-0.1165175,4.648567,-39.55433,22.13856,3.471436,882.5455
8.720024586,113.2217,23.64478,7.687181,-0.8567609,0.5904897,-0.9162022,-39.55433,22.13856,3.471436,882.5472
8.740041733,-304.973,-78.40957,-12.42771,3.642025,-4.468068,-1.206421,-18.95546,18.85021,15.96183,882.5472
8.760058880,48.45782,10.59269,5.431876,-1.381909,-2.488592,-2.654953,-18.95546,18.85021,15.96183,882.5491
8.780076027,3.824948,-21.24023,9.028174,-0.320079,1.503662,1.310949,-23.37252,31.48169,13.40623,882.5491
8.800093174,-117.2687,89.43675,29.99642,-0.01110468,-1.918503,-1.265855,-23.37252,31.48169,13.40623,882.5508
8.820110798,236.039,-104.3366,-12.67153,-0.3546194,0.1753117,0.4727535,-23.37252,31.48169,13.40623,882.5508
8.840127945,-21.84665,83.70801,1.774622,0.841028,-0.7972903,1.886232,-11.79366,30.53537,15.24864,882.5508
8.860145092,-74.66734,153.0435,8.418633,-1.414396,-1.160791,-3.00639,-11.79366,30.53537,15.24864,882.5526
8.880162239,191.6524,-80.47664,-3.284578,-1.803105,0.9741763,0.5595606,-20.46287,27.49767,17.71319,882.5526
8.900179386,-271.9754,220.371,18.11035,1.321099,-0.7498512,0.9271541,-20.46287,27.49767,17.71319,882.5494
8.920196533,83.91787,27.83798,0.7384007,-0.7955914,-1.850349,-3.368711,-20.46287,27.49767,17.71319,882.5494
