Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
4.501486778,-327.433,44.34704,26.39491,-0.9293963,-0.4851509,5.103449,38.37414,17.21273,-13.26144,890.4876
4.521504879,-387.3949,-106.254,16.8251,-0.2999258,1.171302,2.285597,-30.45409,19.11419,0.1858549,890.4876
4.541522503,309.1857,236.4667,-12.98151,-1.645613,-1.577522,-2.675738,-30.45409,19.11419,0.1858549,890.4895
4.561540127,217.2113,176.8169,6.462885,-0.2456573,0.5922511,-0.6336617,-30.45409,19.11419,0.1858549,890.4895
4.581558228,-356.6136,-277.4076,-29.25629,0.1475837,2.431057,7.77202,-19.64557,15.26336,13.0849,890.488
4.601575852,38.67976,66.19895,-5.60605,-0.8490158,0.09328616,-1.739175,-19.64557,15.26336,13.0849,890.488
4.621593475,200.8356,-58.23884,-4.813645,-1.529696,1.209359,2.302989,-24.46959,27.56684,18.17518,890.488
4.641611576,23.72005,178.4705,29.62549,-0.2132247,-1.004453,-2.535279,-24.46959,27.56684,18.17518,890.488
4.661628723,314.1723,-15.83431,-28.52484,-0.6359175,-0.6305089,0.03188135,-24.46959,27.56684,18.17518,890.4897
4.681646347,-278.7985,89.94076,14.14312,1.760954,-0.8777921,-0.2030698,-9.58219,26.96323,11.09149,890.4897
4.701663971,271.5094,107.4813,-6.398455,-0.01676797,-0.2176427,0.6560304,-9.58219,26.96323,11.09149,890.4897
4.721682072,-202.584,-152.3792,-3.472653,-0.05864364,-0.1125857,3.354965,-21.9346,25.31081,20.36869,890.4915
4.741699696,67.12167,231.5648,38.95148,-3.465683,-1.892484,-7.907727,-21.9346,25.31081,20.36869,890.4915
4.761717319,472.5728,136.3613,9.815367,-1.432376,0.6498219,-1.080733,-13.96122,25.92812,14.03512,890.4883
4.781735420,180.0275,-109.3251,5.853343,-0.9835285,2.002053,4.863486,-13.96122,25.92812,14.03512,890.4883
4.801753044,200.5894,-49.49807,-7.007997,0.257998,-0.207691,-0.2532478,-13.96122,25.92812,14.03512,890.49
4.821770191,185.5681,213.7289,17.80037,-0.1155057,3.085504,2.428097,-17.94664,26.70688,20.84345,890.49
4.841788292,248.485,1934.538,14.20407,15.97836,9.716845,10.08536,-17.94664,26.70688,20.84345,890.49
4.861805916,-45.84566,1934.538,106.7935,10.24639,2.153007,-15.76912,-5.865197,25.52355,-13.63416,890.49
4.881823540,131.5161,-52.92351,-16.21208,-3.211513,0.6377293,-6.012493,-5.865197,25.52355,-13.63416,890.4847
4.901841640,-25.59158,-56.64424,-4.752691,-0.6239666,0.4014734,-0.07161862,-5.865197,25.52355,-13.63416,890.4847
4.921859264,-1.397483,15.88049,5.731434,-0.1105242,-0.791178,-1.910471,12.99567,-5.27629,-31.08852,890.4832
4.941876888,-1.151233,-48.61218,-4.752691,-1.027536,-1.030486,-1.651912,12.99567,-5.27629,-31.08852,890.4832
4.961894989,76.6023,62.12386,-2.802156,-0.7758819,0.5139574,-1.059595,6.434851,28.18614,-14.82332,890.485
4.981912136,-128.5858,36.78746,12.92403,0.1293609,-0.1314502,-1.891242,6.434851,28.18614,-14.82332,890.485
5.001929760,9.252843,-106.9036,1.708456,-0.4489372,0.3891641,-0.5238722,6.434851,28.18614,-14.82332,890.4886
5.021947384,242.1441,-34.20173,-10.29952,-1.213025,0.07868843,-3.489745,15.09809,28.01603,-10.45472,890.4886
5.041965485,35.4785,29.0507,-7.800402,-0.7189237,0.2840465,-0.2849635,15.09809,28.01603,-10.45472,890.4903
5.061983109,13.19285,65.07683,-3.167881,-0.246286,-0.1311267,-1.237749,16.92994,30.1896,-11.3033,890.4903
5.079498291,-16.11094,33.36202,0.4893716,-0.908686,0.4474556,-1.544625,16.92994,30.1896,-11.3033,890.4939
5.099515915,37.32538,-159.0529,-6.581317,0.2056249,-0.3569975,-0.4961987,16.92994,30.1896,-11.3033,890.4939
5.119534016,26.9213,28.7554,1.098914,-1.052381,0.9729156,0.5685702,14.7131,28.01167,-7.534847,890.4975
5.139551640,-159.798,146.5195,5.121892,-0.1123081,-0.1672724,-0.8453575,14.7131,28.01167,-7.534847,890.4975
5.159569263,-51.26317,19.01063,7.621015,-0.3192495,-0.5119725,-3.337837,17.25337,34.83242,-10.85253,890.5009
5.179587364,63.92041,103.8197,-2.497385,-0.5280088,0.0008921137,-1.996475,17.25337,34.83242,-10.85253,890.5009
5.199604988,90.82326,-49.43901,-6.03273,-0.05040832,-0.2982827,-0.6037332,17.25337,34.83242,-10.85253,890.5009
5.219622135,-6.32249,-1.955395,-0.1811248,-0.4612179,0.2871438,-0.8131729,11.83765,26.66014,-8.808129,890.5009
5.239639759,-40.8591,48.36306,-8.836623,0.6188129,0.6073868,-0.1062763,11.83765,26.66014,-8.808129,890.4977
5.259657860,222.8134,1934.538,16.52033,15.98135,10.0347,7.316374,26.79972,25.37023,-28.76807,890.4977
5.279675484,-144.038,1934.538,116.79,6.924676,2.854609,-15.77329,26.79972,25.37023,-28.76807,890.4942
5.299693108,36.70976,71.6324,-10.84811,-1.343401,-0.601748,-3.101551,26.79972,25.37023,-28.76807,890.4942
5.319711208,0.6956447,8.793384,22.31098,-3.002318,2.764815,0.7543688,11.94791,23.84285,-24.61312,890.4923
5.339728832,-237.6131,-11.75923,23.10339,-0.96704,-2.649297,0.02866061,11.94791,23.84285,-24.61312,890.4923
5.359746933,-838.7717,-432.1428,29.19881,2.222328,2.767087,7.560256,-39.1815,23.9209,-0.3145447,890.489
5.379763603,-40.3666,290.9784,-17.30926,0.8229295,2.667151,8.949007,-39.1815,23.9209,-0.3145447,890.489
5.399781704,342.8605,165.1232,10.12014,-0.4892455,0.3321568,-1.53369,-39.1815,23.9209,-0.3145447,890.4909
5.419799328,-418.7303,-21.62212,19.08041,3.189277,-2.735008,4.321799,-16.72896,13.44053,12.23526,890.4909
5.439817429,46.86758,-86.17385,-11.15288,0.1526986,-0.3837292,0.05803559,-16.72896,13.44053,12.23526,890.4909
5.459835053,-192.9187,-39.98954,7.011473,-2.588962,3.202279,3.460324,-25.25152,31.86215,18.61514,890.4909
5.479852677,127.2068,208.886,37.54953,-2.328491,-0.144949,-4.473739,-25.25152,31.86215,18.61514,890.4926
5.499870777,261.4132,-57.41201,-24.80663,0.2235721,-1.45864,0.4174793,-25.25152,31.86215,18.61514,890.4926
5.519887924,-302.8079,114.9819,53.09286,-0.3705065,-6.009117,-3.568066,-9.535635,21.57485,11.88599,890.4944
5.539905548,180.8893,17.94756,0.001737846,-0.04256833,0.6984776,-0.51091,-9.535635,21.57485,11.88599,890.4944
5.559923172,-91.83292,5.604186,-10.11666,-1.048493,1.772756,3.748298,-23.74935,28.58758,19.92591,890.4944
5.579941273,164.5753,127.03,39.80484,-3.932894,-0.5732271,-6.405867,-23.74935,28.58758,19.92591,890.4962
5.599958897,547.0635,58.40313,-11.45765,-1.667276,0.9176411,-1.854619,-23.74935,28.58758,19.92591,890.4962
5.619976521,-111.533,-31.60312,-2.070706,-1.588958,2.699991,6.314856,-13.21218,24.87465,14.03898,890.4911
5.639994621,290.5323,101.8707,1.342731,0.4139998,-0.3326721,-0.2373881,-13.21218,24.87465,14.03898,890.4911
5.660011768,191.1087,241.3686,1.281776,-0.8575379,-1.2554,-0.1662392,-17.96339,28.48161,20.84808,890.4947
5.680029392,-238.9059,1925.029,94.29791,15.98346,-3.009741,-15.79463,-17.96339,28.48161,20.84808,890.4947
5.700047016,-174.3883,1934.538,79.36414,7.076783,2.733957,-15.77384,-17.96339,28.48161,20.84808,890.4929
5.720065117,219.4275,-130.8226,-35.9003,0.6191836,-0.694939,0.5211328,-9.745818,20.95526,-17.10202,890.4929
5.740082741,-132.5873,-74.71636,10.36395,0.298055,1.035664,0.9427311,-9.745818,20.95526,-17.10202,890.4894
5.760100365,-57.9735,46.65034,8.108648,-0.295462,0.209723,-1.229277,4.458817,16.09233,-27.25098,890.4894
5.780118465,178.7346,2.178751,-13.5301,-0.580728,0.04368676,-0.006332673,4.458817,16.09233,-27.25098,890.4911
5.800135612,-4.783425,6.78537,6.219068,0.3075333,1.029092,0.3687658,8.954762,28.5069,-14.36457,890.4911
5.820153236,-123.5992,22.55418,13.71644,-0.3409633,-0.5020489,-2.752286,8.954762,28.5069,-14.36457,890.4947
5.840170860,-38.82753,-3.195639,-3.960286,0.8011076,1.02885,0.01467559,8.954762,28.5069,-14.36457,890.4947
5.860188961,251.6863,-82.98465,-10.29952,-0.01058797,0.987536,-1.730698,15.1102,26.9773,-10.8928,890.4934
5.880206585,22.67349,-41.99755,-6.886088,-0.4848917,-0.01294307,0.8321721,15.1102,26.9773,-10.8928,890.4934
5.900224686,9.622218,18.83345,-2.741202,-0.3994702,-0.02598599,-1.55716,17.29608,30.55023,-11.29906,890.4953
5.920242310,-87.95448,82.26306,-0.3030333,0.245497,0.1651088,-1.529967,17.29608,30.55023,-11.29906,890.4953
5.940259457,-32.24033,38.91359,-4.44792,-0.4249772,-1.023375,0.07370828,17.29608,30.55023,-11.29906,890.497
5.960277081,-31.50159,-37.44999,1.464639,-0.4755278,-0.3922283,-1.868166,15.09253,26.96476,-7.534274,890.497
5.980295181,-125.1383,106.9498,2.866586,-0.363816,0.2315087,-1.722078,15.09253,26.96476,-7.534274,890.4988
6.000312805,-37.71941,73.58135,-0.5468501,0.1847081,0.1976054,-0.9825122,15.75879,36.32576,-10.42647,890.4988
6.020330429,175.4103,-2.782224,-4.813645,1.272289,0.3904529,-0.3694058,15.75879,36.32576,-10.42647,890.4988
6.040348530,99.01109,-21.56306,-6.76418,-0.3211781,-0.07985836,-0.7640982,15.75879,36.32576,-10.42647,890.4988
6.060366154,-47.56942,12.27788,-7.007997,0.1417031,-0.5504442,-1.692733,13.32845,25.53375,-9.171036,890.5006
6.080383301,-115.7808,216.0913,8.230557,1.459348,-0.1187265,-0.7170374,13.32845,25.53375,-9.171036,890.5006
6.100400925,-96.45012,1934.538,53.94622,15.50824,-5.667818,-15.81807,26.21739,23.66327,-43.70549,890.4973
6.120419025,-210.4024,1934.538,136.3563,-0.5423892,0.3898738,-15.81615,26.21739,23.66327,-43.70549,890.4973
6.140436649,61.82729,22.55418,-4.874599,0.1883253,1.044407,0.3158749,26.21739,23.66327,-43.70549,890.4901
6.160454273,-888.145,-441.297,19.99472,1.11969,3.514834,8.680094,24.35342,28.73654,-49.67953,890.4901
6.180472374,-113.1336,225.4226,29.7474,-0.664884,-0.6990023,-2.30173,24.35342,28.73654,-49.67953,890.4937
6.200489998,-456.1603,3.241817,12.55831,2.083717,-3.895164,-3.160556,-29.7381,20.1319,2.745121,890.4937
6.220507145,238.0194,164.4144,-8.775669,0.7967571,-0.9872622,1.017336,-29.7381,20.1319,2.745121,890.4937
6.240524769,84.91325,-35.14668,1.891319,-1.964713,1.443073,0.4900079,-29.7381,20.1319,2.745121,890.4937
6.260542870,-94.91105,187.2704,16.76415,2.472853,-3.360518,-0.7099192,-16.34667,12.33404,11.80031,890.4905
6.280560494,-3.798424,-110.9787,-13.04246,1.302973,-0.1100298,0.9154894,-16.34667,12.33404,11.80031,890.4905
6.300578117,-350.5805,-153.3833,11.46113,1.085352,0.6182567,8.388841,-26.70627,36.60413,17.37093,890.4922
6.320596218,122.9589,94.78362,12.49735,-1.07226,-1.177655,-4.245172,-26.70627,36.60413,17.37093,890.4922
6.340613842,270.8938,-1.010448,-20.29602,-2.625781,1.147581,0.9295554,-26.70627,36.60413,17.37093,890.4922
6.360630989,198.1884,217.2134,-7.068951,-0.7444295,1.21037,-0.04740649,-9.876934,18.33632,12.30962,890.4922
6.380648613,327.4083,76.35714,11.40018,0.7145251,0.3761077,3.041998,-9.876934,18.33632,12.30962,890.4958
6.400666714,-191.0718,107.3632,28.46736,2.32823,0.3692622,6.522313,-23.75052,28.95639,19.4915,890.4958
6.420684338,233.5869,-84.63831,-16.21208,-0.5924415,-1.09788,-0.4409621,-23.75052,28.95639,19.4915,890.4976
6.440702438,541.5229,17.35697,-5.362233,-0.5036964,0.9344556,1.17476,-23.75052,28.95639,19.4915,890.4976
6.460720062,-283.3541,-311.8391,27.30923,2.41443,-1.682566,4.531094,-13.19603,23.40754,13.59979,890.4961
6.480737209,271.6941,-103.4782,-0.8516212,-0.9138017,-0.2042216,-0.8789918,-13.19603,23.40754,13.59979,890.4961
6.500754833,204.0369,218.6308,-4.935554,1.257399,0.5754511,1.351967,-19.07456,29.2389,19.96941,890.4979
6.520772934,68.78386,1934.538,82.5947,6.274829,3.55003,-15.61731,-19.07456,29.2389,19.96941,890.4979
6.540790558,-218.1593,1934.538,113.7423,-0.73124,-0.5241758,-15.82429,-10.49194,24.5983,-22.26135,890.4979
6.560808182,163.5903,78.24703,-15.05395,0.7966465,0.5520858,2.075059,-10.49194,24.5983,-22.26135,890.4908
6.580826283,-233.4884,-2.014454,10.54682,0.2638595,0.2471822,-0.5794299,-10.49194,24.5983,-22.26135,890.4908
6.600843430,43.72789,5.427008,-9.629028,-0.04624503,0.1204472,-0.706538,3.647408,24.00153,-27.67234,890.4925
6.620861054,99.99609,-34.49703,-0.7906669,0.05755782,-0.008727083,-0.3555889,3.647408,24.00153,-27.67234,890.4925
6.640878678,-138.9899,30.17282,12.00972,-0.01977541,0.3428224,-0.9326466,10.05901,28.48397,-13.48399,890.4911
6.660896778,-26.57658,-73.18082,-2.863111,0.2045864,-0.06916668,-1.06824,10.05901,28.48397,-13.48399,890.4911
6.680914402,-157.0892,165.005,7.377198,0.7104214,0.3425527,-2.587052,10.05901,28.48397,-13.48399,890.4946
6.700932026,261.1053,-91.78448,-10.66525,0.5616603,0.1644258,0.6024764,15.48674,26.23637,-10.89143,890.4946
6.720950127,-95.71136,-16.83832,-1.887843,0.3908989,-0.4161376,-0.06712644,15.48674,26.23637,-10.89143,890.4946
6.740967274,2.850335,80.66846,3.110403,0.09052034,1.101174,-2.173434,16.55515,30.50052,-10.87042,890.4946
6.760984898,-47.93879,67.91167,0.06269206,-0.3049302,-1.065089,-1.398807,16.55515,30.50052,-10.87042,890.4964
6.781002521,48.59134,68.32508,5.67048,0.3718211,-0.7463513,-2.307702,16.55515,30.50052,-10.87042,890.4964
6.801020622,51.85415,-125.212,-2.192614,0.1579337,1.103082,0.3486381,15.10175,26.23202,-7.971551,890.4948
6.821038246,-170.633,-2.900343,1.464639,0.08452991,0.680122,-0.930989,15.10175,26.23202,-7.971551,890.4948
6.841055870,32.64663,46.00069,0.1236463,-1.659443,-0.9327915,-3.019248,14.34195,36.35089,-10.43906,890.4967
6.861073017,29.01443,168.2533,4.268533,-0.3044287,0.4919011,-1.289772,14.34195,36.35089,-10.43906,890.4967
6.881091118,92.91639,6.312896,-12.67674,0.7096061,-0.01358595,-0.8048975,14.34195,36.35089,-10.43906,890.4984
6.901108742,68.35292,-53.86845,0.5503258,0.8568216,-0.1664736,-1.609623,14.08899,23.74916,-10.03982,890.4984
6.921126366,-76.50384,496.3863,41.08488,3.379249,0.1601803,-2.627885,14.08899,23.74916,-10.03982,890.5002
6.941144466,-31.3169,1934.42,57.42061,15.01074,1.851735,-15.48965,31.99872,24.29329,-43.21677,890.5002
6.961162090,-108.6395,1934.538,102.5877,-6.109428,0.4995978,-15.83197,31.99872,24.29329,-43.21677,890.4948
6.981179714,-100.267,118.112,-11.15288,0.8078895,0.8327168,1.870644,31.99872,24.29329,-43.21677,890.4948
7.001196861,-746.1816,36.01968,70.03814,1.915607,-1.388252,0.4081715,37.00093,21.27329,-28.68799,890.4898
7.021214962,-207.0781,-195.1972,19.56804,-0.675765,0.9515137,1.184046,37.00093,21.27329,-28.68799,890.4898
7.041232586,-708.8747,13.22283,38.70766,1.136569,2.570744,5.81664,-26.81275,16.15903,4.066729,890.4915
7.061250687,312.0792,-63.84947,8.41342,2.32337,1.814338,3.374702,-26.81275,16.15903,4.066729,890.4915
7.081268311,109.4152,-69.75539,-19.80838,0.2213429,0.05207228,0.8039139,-26.81275,16.15903,4.066729,890.4915
7.101285934,-78.84322,295.4669,-8.348989,0.5585195,0.2484988,2.381022,-14.84685,9.797097,12.24227,890.4915
7.121303082,67.5526,22.43606,8.840099,0.2182288,-1.357872,1.978756,-14.84685,9.797097,12.24227,890.4915
7.141321182,-142.1295,6.490074,32.85606,0.9038514,-3.554128,-1.743822,-24.60102,41.95124,17.40411,890.4915
7.161338806,67.0601,-37.03658,3.719945,-0.7204651,0.9226285,0.1478761,-24.60102,41.95124,17.40411,890.4951
7.181356430,-37.04222,-91.07577,-17.18735,0.6266933,0.9434462,5.001595,-24.60102,41.95124,17.40411,890.4951
7.201374531,-62.8985,-62.96358,-10.84811,-2.385847,-1.587238,-3.284834,-11.3132,13.64872,12.71958,890.4969
7.221392155,173.2556,-4.908356,7.803878,0.1127588,0.5884067,2.56125,-11.3132,13.64872,12.71958,890.4969
7.241409302,119.1421,346.0806,11.33922,-1.129111,-4.137202,-5.71098,-21.9901,32.17141,18.6451,890.4937
7.261426926,371.4871,-32.66619,-13.46914,1.064754,-0.1800229,1.130629,-21.9901,32.17141,18.6451,890.4937
7.281445026,433.419,35.84251,8.047694,-0.3302109,1.696163,1.059361,-21.9901,32.17141,18.6451,890.4954
7.301462650,155.0331,122.4824,4.390441,-0.3802178,-2.440401,0.8592454,-14.9798,22.70185,14.39054,890.4954
7.321480274,320.1439,-30.18571,-2.680248,0.5060554,-0.1041802,1.947006,-14.9798,22.70185,14.39054,890.499
7.341498375,-14.57188,521.5455,42.30396,4.354995,0.3360316,1.244313,-22.33759,30.7767,16.95888,890.499
7.361515522,-35.44159,1934.42,79.6689,16.01707,-0.03336188,-15.76988,-22.33759,30.7767,16.95888,890.4972
7.381533146,-79.52041,1924.852,90.15303,-8.264101,-0.367299,-15.84563,-5.391003,25.22157,-32.85005,890.4972
7.401550770,50.93071,121.4193,-6.03273,-2.072794,0.6240156,-1.770343,-5.391003,25.22157,-32.85005,890.4954
7.421568871,-81.67509,15.17178,4.08567,0.3876949,-0.2203009,-0.3935485,-5.391003,25.22157,-32.85005,890.4954
7.441586495,-48.18504,13.57718,3.110403,0.2200055,0.4458086,-0.8373489,1.56281,15.03424,-25.16494,890.4972
7.461604118,63.18166,-26.87839,0.4893716,0.2809748,0.1051254,-0.06845418,1.56281,15.03424,-25.16494,890.4972
7.481621266,-105.192,-6.91637,1.159868,0.1638976,0.2215215,-1.175139,10.41822,29.57897,-13.47784,890.4975
7.501639366,-73.30258,54.6824,6.889565,0.1375112,-0.2997484,-2.050107,10.41822,29.57897,-13.47784,890.4975
7.521656990,-39.99722,212.5477,10.36395,-1.173558,-1.2792,-4.896104,10.41822,29.57897,-13.47784,890.4993
7.541674614,156.6952,-0.7742106,-3.594561,0.2170776,0.5322801,-0.4883164,14.76655,24.47639,-11.33798,890.4993
7.561692715,-96.57324,53.32404,3.719945,0.5941747,0.188307,-0.8794215,14.76655,24.47639,-11.33798,890.4993
7.581710339,46.49821,108.1901,9.937275,-0.1617523,1.193358,-0.9313437,15.07502,30.21751,-10.01362,890.5028
7.601727486,-25.7147,29.40505,-0.9735296,-0.7565767,-1.651147,-1.777499,15.07502,30.21751,-10.01362,890.5028
7.621745110,132.6243,-14.00348,0.9770054,-0.2937945,0.9986544,-0.30917,15.07502,30.21751,-10.01362,890.5031
7.641763210,-23.86783,-55.404,-5.667004,1.303196,0.8141236,0.8883594,16.59137,25.47444,-8.768866,890.5031
7.661780834,-214.2809,104.4693,11.03445,0.1241343,-0.7939419,-2.370196,16.59137,25.47444,-8.768866,890.5031
7.681798935,92.85483,-75.30695,-1.461163,0.6556833,0.4032834,-0.9711803,11.4415,36.70662,-10.02861,890.5031
7.701816559,-20.05095,134.8848,-6.337501,-0.7142581,-0.1309219,-3.120399,11.4415,36.70662,-10.02861,890.5049
7.721833706,55.85572,101.2211,1.220822,0.5780385,0.4033568,-0.6134257,11.4415,36.70662,-10.02861,890.5049
7.741851330,33.69319,-18.90539,5.914297,0.1545281,0.7240213,1.02523,13.38111,21.62827,-12.16659,890.5067
7.761869430,149.4308,1315.006,51.02042,6.537422,-4.508059,-7.400748,13.38111,21.62827,-12.16659,890.5067
7.781887054,-34.94909,1934.538,112.828,16.01757,-0.6135354,-15.77468,35.89001,21.96915,-29.50462,890.5051
7.801904678,-59.75881,1455.685,41.9992,-6.728974,0.269315,-15.83574,35.89001,21.96915,-29.50462,890.5051
7.821922779,-3.552173,146.992,6.097159,0.04762254,-1.065261,0.9608127,35.89001,21.96915,-29.50462,890.4998
7.841939926,-384.5015,33.42108,30.41789,-0.1268864,-1.969589,-0.8593612,2.908107,20.70459,-10.14786,890.4998
7.859455585,-86.04604,-133.3031,5.67048,-0.8691278,-0.2506777,1.896247,2.908107,20.70459,-10.14786,890.5015
7.879473209,-53.11005,282.0604,0.9160511,0.03588126,0.5562516,1.043292,-30.1021,18.35584,4.85184,890.5015
7.899491310,100.6117,-251.5987,6.036205,2.528529,0.08877936,3.894386,-30.1021,18.35584,4.85184,890.5034
7.919508457,-152.1027,-299.0233,-32.73067,-1.688295,3.086471,6.136107,-30.1021,18.35584,4.85184,890.5034
7.939526081,154.479,48.71742,7.803878,-1.6837,-0.6447079,-2.965725,-16.29815,6.947048,12.22165,890.5034
7.959543705,166.6068,0.5250923,-1.339255,0.6175304,1.457265,2.031291,-16.29815,6.947048,12.22165,890.5034
7.979561806,-64.80695,38.91359,12.55831,-0.2793465,-0.5491035,0.5780966,-17.07148,48.31351,14.87613,890.5018
7.999579430,142.2896,-139.9768,-14.68823,0.4146549,1.072071,1.513457,-17.07148,48.31351,14.87613,890.5018
8.019597054,-89.55511,-165.7266,-25.9038,0.1331989,3.861447,7.747107,-17.07148,48.31351,14.87613,890.5037
8.039614201,62.50448,-41.82037,16.94701,-2.745099,-1.38591,-6.326898,-16.3287,9.451263,13.53428,890.5037
8.059632301,123.8824,-54.39999,-3.960286,-0.3441664,1.475672,4.357644,-16.3287,9.451263,13.53428,890.5054
8.079649925,199.4197,305.9203,13.96025,-0.3986493,0.02684891,1.862276,-15.47171,34.20375,17.02942,890.5054
8.099667549,308.5701,-64.55817,-15.72445,0.2938946,-1.420107,-0.8071669,-15.47171,34.20375,17.02942,890.5025
8.119685650,523.6082,112.7376,3.780899,-1.33036,2.499316,1.435004,-15.47171,34.20375,17.02942,890.5025
8.139702797,95.68671,122.9549,6.340977,-1.682561,-0.1350693,-0.5633241,-16.08981,23.09033,13.94628,890.5042
8.159720421,297.8582,7.671258,1.952273,1.78016,-0.3329957,2.60501,-16.08981,23.09033,13.94628,890.5042
8.179738045,95.68671,1076.466,40.47534,9.292439,-6.307312,-5.168619,-21.22255,31.80877,13.92389,890.5042
8.199756146,-4.167799,1934.538,91.9207,15.32022,-0.7387961,-15.77637,-21.22255,31.80877,13.92389,890.5042
8.219773769,86.88326,1318.786,46.02217,-11.04221,-0.3537099,-15.85387,-21.22255,31.80877,13.92389,890.4971
8.239791393,33.38538,23.20383,-19.01598,-0.9159277,-0.00695241,-0.8763983,-0.4979357,16.24906,-45.27017,890.4971
8.259808540,-136.5273,51.37508,8.596283,0.2712223,-0.989441,-0.9577817,-0.4979357,16.24906,-45.27017,890.4956
8.279826641,-96.38856,11.62823,4.756167,-0.3262751,-0.496968,-1.946366,2.707969,8.509999,-20.44518,890.4956
8.299844265,66.75229,26.98362,-7.373722,0.1779587,0.1495796,-0.1959377,2.707969,8.509999,-20.44518,890.4956
8.319861889,-171.7411,46.94564,9.693459,0.3249851,-0.09249233,-1.190783,2.707969,8.509999,-20.44518,890.4956
8.339879990,-7.923117,14.87648,5.548572,-0.9419826,-1.070117,-2.887788,11.51495,30.59803,-13.02991,890.4973
8.359897137,18.73348,159.3944,2.744678,-1.378899,-1.196836,-5.318765,11.51495,30.59803,-13.02991,890.4973
8.379914761,135.1483,17.41603,-2.497385,0.6470777,0.9581984,0.126193,14.08029,25.15996,-10.90688,890.4958
8.399932385,-6.014677,76.00278,0.06269206,0.05806326,0.1552392,-0.904013,14.08029,25.15996,-10.90688,890.4958
8.419950485,-24.36033,85.27508,4.51235,-0.7880245,0.4569196,-1.498771,14.0255,30.23446,-9.587557,890.4958
8.439968109,53.27009,-81.98064,-3.777424,-0.9634551,-0.7942886,-1.868614,14.0255,30.23446,-9.587557,890.4976
8.459986210,73.70886,13.93154,-1.400209,-0.917635,0.7682261,-0.4013633,14.0255,30.23446,-9.587557,890.4976
8.480003357,-116.3964,73.64041,2.378952,0.7423553,0.1420993,-0.0885013,17.3302,26.20034,-10.00428,890.4993
8.500020981,-150.502,120.1791,12.80212,-0.3518882,-0.8304022,-4.030458,17.3302,26.20034,-10.00428,890.4993
8.520038605,17.25598,10.09269,-4.265057,0.4005968,0.3552475,-0.9752435,8.852078,36.0733,-8.436284,890.5029
8.540056706,104.8595,4.54112,-6.703226,-0.4110624,-0.09522856,-2.039916,8.852078,36.0733,-8.436284,890.5029
8.560074330,9.560656,46.17787,1.586547,-0.6654908,0.2873717,-1.252936,8.852078,36.0733,-8.436284,890.5015
8.580091953,-30.63971,27.51516,-2.13166,0.4036748,0.8942615,0.1732433,15.90036,22.99588,-13.44658,890.5015
8.600109100,468.325,1934.538,25.11488,11.79188,-2.344406,-3.819531,15.90036,22.99588,-13.44658,890.505
8.620127201,5.559089,1934.538,142.147,11.25908,3.295539,-15.75227,32.07489,16.70807,-44.10727,890.505
8.640144825,71.73886,529.4005,29.7474,-5.208419,-0.7366033,-10.97406,32.07489,16.70807,-44.10727,890.4997
8.660162449,-47.01535,126.3212,9.815367,-0.6310322,-0.2577666,-0.6515219,32.07489,16.70807,-44.10727,890.4997
8.680180550,-453.0206,4.186764,51.4471,-0.9105166,-3.610138,2.117587,-6.910906,33.55213,-28.17634,890.5015
8.700197697,-573.7448,-255.7919,22.06717,1.581311,1.208896,5.579636,-6.910906,33.55213,-28.17634,890.5015
8.720215321,-490.266,45.52822,49.25275,-2.270878,-5.123727,-8.714507,-22.5106,15.70583,6.654064,890.4982
8.740232944,250.8244,151.6577,3.35422,-1.150814,0.7749537,0.4593836,-22.5106,15.70583,6.654064,890.4982
8.760251045,-270.4875,-105.7225,-5.240324,0.3413065,1.125508,5.659762,-22.5106,15.70583,6.654064,890.4982
8.780268669,310.5401,12.27788,-20.60079,-0.7049354,0.1825345,-1.715779,-19.18533,5.895231,12.62842,890.4982
8.800285816,102.7664,11.03763,-9.324257,0.8589879,-1.401173,1.182219,-19.18533,5.895231,12.62842,890.4982
8.820303440,114.3402,-8.806265,26.51682,0.4412224,-1.104697,-2.046198,-8.765472,49.94535,13.71073,890.4982
8.840321541,148.6921,-182.3223,-27.85434,2.170136,-0.7121819,3.756234,-8.765472,49.94535,13.71073,890.4982
8.860339165,-552.2595,154.6697,34.25801,2.363378,-3.22348,0.4315184,-8.765472,49.94535,13.71073,890.4982
8.880356789,93.16264,-49.20278,-4.082195,0.7672682,-1.164585,0.4534343,-19.97085,9.140658,15.61566,890.4967
8.900374889,-313.212,-157.6946,-7.861356,1.727075,-2.604648,2.42516,-19.97085,9.140658,15.61566,890.4967
8.920392036,328.9473,227.9622,13.53357,-0.7035936,-0.6079271,-2.700144,-10.41926,34.48458,16.20451,890.4984
8.940409660,596.1289,44.70139,-15.35872,-0.3367088,-0.4813356,0.2644614,-10.41926,34.48458,16.20451,890.4984
8.960427284,55.60947,-81.62629,2.439906,-0.04132922,1.46717,3.697101,-10.41926,34.48458,16.20451,890.4984
8.980445385,264.4297,62.53727,4.695213,-0.2725715,-0.5195535,-0.2168437,-17.57204,23.48351,13.9963,890.4984
9.000463009,161.5587,192.0542,8.291512,-0.6969892,-0.2841897,0.1770845,-17.57204,23.48351,13.9963,890.497
